epoch (ms),time (10:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1592533114429,2020-06-19T12.18.34.429,34.871,-0.000137250,-0.000186438,-0.000271875
1592533114468,2020-06-19T12.18.34.468,34.910,-0.000140875,-0.000191125,-0.000272688
1592533114509,2020-06-19T12.18.34.509,34.951,-0.000143375,-0.000194000,-0.000273813
1592533114550,2020-06-19T12.18.34.550,34.992,-0.000143375,-0.000187875,-0.000278813
1592533114590,2020-06-19T12.18.34.590,35.032,-0.000145188,-0.000186063,-0.000277313
1592533114631,2020-06-19T12.18.34.631,35.073,-0.000145563,-0.000188938,-0.000267375
1592533114671,2020-06-19T12.18.34.671,35.113,-0.000144500,-0.000193688,-0.000265438
1592533114712,2020-06-19T12.18.34.712,35.154,-0.000139813,-0.000187125,-0.000270813
1592533114751,2020-06-19T12.18.34.751,35.193,-0.000140875,-0.000187875,-0.000271563
1592533114792,2020-06-19T12.18.34.792,35.234,-0.000141250,-0.000189688,-0.000271125
1592533114832,2020-06-19T12.18.34.832,35.274,-0.000143750,-0.000189313,-0.000271938
1592533114873,2020-06-19T12.18.34.873,35.315,-0.000144125,-0.000188938,-0.000272688
1592533114912,2020-06-19T12.18.34.912,35.354,-0.000143063,-0.000188250,-0.000272250
1592533114953,2020-06-19T12.18.34.953,35.395,-0.000141938,-0.000188625,-0.000266938
1592533114993,2020-06-19T12.18.34.993,35.435,-0.000141938,-0.000189688,-0.000270813
1592533115034,2020-06-19T12.18.35.034,35.476,-0.000141250,-0.000187500,-0.000273875
1592533115073,2020-06-19T12.18.35.073,35.515,-0.000141563,-0.000186063,-0.000271938
1592533115114,2020-06-19T12.18.35.114,35.556,-0.000140125,-0.000187125,-0.000272625
1592533115154,2020-06-19T12.18.35.154,35.596,-0.000141563,-0.000186063,-0.000273375
1592533115195,2020-06-19T12.18.35.195,35.637,-0.000140125,-0.000183188,-0.000277688
1592533115235,2020-06-19T12.18.35.235,35.677,-0.000141563,-0.000180625,-0.000279938
1592533115276,2020-06-19T12.18.35.276,35.718,-0.000140125,-0.000180250,-0.000283063
1592533115315,2020-06-19T12.18.35.315,35.757,-0.000139438,-0.000178125,-0.000283438
1592533115356,2020-06-19T12.18.35.356,35.798,-0.000143063,-0.000178438,-0.000280750
1592533115396,2020-06-19T12.18.35.396,35.838,-0.000139438,-0.000177375,-0.000281563
1592533115437,2020-06-19T12.18.35.437,35.879,-0.000140500,-0.000178125,-0.000280750
1592533115476,2020-06-19T12.18.35.476,35.918,-0.000141563,-0.000178438,-0.000280313
1592533115517,2020-06-19T12.18.35.517,35.959,-0.000140500,-0.000178125,-0.000280375
1592533115557,2020-06-19T12.18.35.557,35.999,-0.000140500,-0.000178438,-0.000280750
1592533115598,2020-06-19T12.18.35.598,36.040,-0.000141938,-0.000179188,-0.000280000
1592533115637,2020-06-19T12.18.35.637,36.079,-0.000140875,-0.000179938,-0.000279188
1592533115678,2020-06-19T12.18.35.678,36.120,-0.000140125,-0.000179188,-0.000279250
1592533115718,2020-06-19T12.18.35.718,36.160,-0.000141250,-0.000179875,-0.000280750
1592533115759,2020-06-19T12.18.35.759,36.201,-0.000139438,-0.000178813,-0.000283063
1592533115799,2020-06-19T12.18.35.799,36.241,-0.000141250,-0.000180250,-0.000282688
1592533115840,2020-06-19T12.18.35.840,36.282,-0.000140875,-0.000182438,-0.000284938
1592533115881,2020-06-19T12.18.35.881,36.323,-0.000140875,-0.000181000,-0.000283063
1592533115920,2020-06-19T12.18.35.920,36.362,-0.000141625,-0.000185313,-0.000285688
1592533115961,2020-06-19T12.18.35.961,36.403,-0.000142313,-0.000189313,-0.000283750
1592533116001,2020-06-19T12.18.36.001,36.443,-0.000143375,-0.000182063,-0.000284563
1592533116042,2020-06-19T12.18.36.042,36.484,-0.000145188,-0.000181750,-0.000284938
1592533116081,2020-06-19T12.18.36.081,36.523,-0.000144875,-0.000184250,-0.000282250
1592533116122,2020-06-19T12.18.36.122,36.564,-0.000145938,-0.000184625,-0.000280313
1592533116162,2020-06-19T12.18.36.162,36.604,-0.000144125,-0.000182813,-0.000281125
1592533116203,2020-06-19T12.18.36.203,36.645,-0.000143750,-0.000181000,-0.000282625
1592533116242,2020-06-19T12.18.36.242,36.684,-0.000143375,-0.000182063,-0.000284188
1592533116283,2020-06-19T12.18.36.283,36.725,-0.000145188,-0.000181000,-0.000285313
1592533116323,2020-06-19T12.18.36.323,36.765,-0.000143375,-0.000180250,-0.000286063
1592533116364,2020-06-19T12.18.36.364,36.806,-0.000145938,-0.000180250,-0.000287625
1592533116404,2020-06-19T12.18.36.404,36.846,-0.000147750,-0.000180625,-0.000286875
1592533116445,2020-06-19T12.18.36.445,36.887,-0.000144875,-0.000179188,-0.000287313
1592533116484,2020-06-19T12.18.36.484,36.926,-0.000145188,-0.000178125,-0.000288813
1592533116525,2020-06-19T12.18.36.525,36.967,-0.000145563,-0.000174813,-0.000289500
1592533116565,2020-06-19T12.18.36.565,37.007,-0.000145563,-0.000169438,-0.000297563
1592533116606,2020-06-19T12.18.36.606,37.048,-0.000145563,-0.000164688,-0.000298313
1592533116645,2020-06-19T12.18.36.645,37.087,-0.000145938,-0.000165813,-0.000297250
1592533116686,2020-06-19T12.18.36.686,37.128,-0.000148125,-0.000179563,-0.000297188
1592533116726,2020-06-19T12.18.36.726,37.168,-0.000147750,-0.000169063,-0.000294875
1592533116767,2020-06-19T12.18.36.767,37.209,-0.000144875,-0.000169063,-0.000294500
1592533116806,2020-06-19T12.18.36.806,37.248,-0.000144875,-0.000170500,-0.000293750
1592533116847,2020-06-19T12.18.36.847,37.289,-0.000146688,-0.000171938,-0.000293375
1592533116887,2020-06-19T12.18.36.887,37.329,-0.000145563,-0.000171250,-0.000294125
1592533116928,2020-06-19T12.18.36.928,37.370,-0.000145188,-0.000171938,-0.000292625
1592533116967,2020-06-19T12.18.36.967,37.409,-0.000145563,-0.000174500,-0.000289563
1592533117008,2020-06-19T12.18.37.008,37.450,-0.000147000,-0.000177000,-0.000285688
1592533117050,2020-06-19T12.18.37.050,37.492,-0.000148500,-0.000179938,-0.000281938
1592533117089,2020-06-19T12.18.37.089,37.531,-0.000145188,-0.000184250,-0.000280688
1592533117130,2020-06-19T12.18.37.130,37.572,-0.000146313,-0.000182063,-0.000281500
1592533117170,2020-06-19T12.18.37.170,37.612,-0.000145563,-0.000182063,-0.000280625
1592533117211,2020-06-19T12.18.37.211,37.653,-0.000142688,-0.000183188,-0.000280375
1592533117250,2020-06-19T12.18.37.250,37.692,-0.000140500,-0.000183500,-0.000281875
1592533117291,2020-06-19T12.18.37.291,37.733,-0.000134688,-0.000183500,-0.000282625
1592533117331,2020-06-19T12.18.37.331,37.773,-0.000132563,-0.000178813,-0.000287625
1592533117372,2020-06-19T12.18.37.372,37.814,-0.000133250,-0.000181688,-0.000290313
1592533117411,2020-06-19T12.18.37.411,37.853,-0.000133250,-0.000185688,-0.000292625
1592533117452,2020-06-19T12.18.37.452,37.894,-0.000134000,-0.000179563,-0.000291813
1592533117492,2020-06-19T12.18.37.492,37.934,-0.000133625,-0.000179563,-0.000289563
1592533117533,2020-06-19T12.18.37.533,37.975,-0.000134375,-0.000179563,-0.000290375
1592533117572,2020-06-19T12.18.37.572,38.014,-0.000134375,-0.000180250,-0.000284938
1592533117613,2020-06-19T12.18.37.613,38.055,-0.000133625,-0.000181375,-0.000284250
1592533117653,2020-06-19T12.18.37.653,38.095,-0.000136188,-0.000179563,-0.000285313
1592533117694,2020-06-19T12.18.37.694,38.136,-0.000132875,-0.000178813,-0.000286875
1592533117734,2020-06-19T12.18.37.734,38.176,-0.000131438,-0.000178125,-0.000286063
1592533117775,2020-06-19T12.18.37.775,38.217,-0.000132875,-0.000175938,-0.000286063
1592533117814,2020-06-19T12.18.37.814,38.256,-0.000133250,-0.000177750,-0.000287625
1592533117855,2020-06-19T12.18.37.855,38.297,-0.000133250,-0.000177750,-0.000286938
1592533117895,2020-06-19T12.18.37.895,38.337,-0.000132188,-0.000176625,-0.000287250
1592533117936,2020-06-19T12.18.37.936,38.378,-0.000132875,-0.000175188,-0.000288750
1592533117975,2020-06-19T12.18.37.975,38.417,-0.000135063,-0.000176313,-0.000288000
1592533118016,2020-06-19T12.18.38.016,38.458,-0.000134000,-0.000178125,-0.000287625
1592533118056,2020-06-19T12.18.38.056,38.498,-0.000134000,-0.000177750,-0.000289125
1592533118097,2020-06-19T12.18.38.097,38.539,-0.000132563,-0.000178125,-0.000286063
1592533118136,2020-06-19T12.18.38.136,38.578,-0.000133250,-0.000178125,-0.000284938
1592533118177,2020-06-19T12.18.38.177,38.619,-0.000135438,-0.000180250,-0.000283438
1592533118217,2020-06-19T12.18.38.217,38.659,-0.000133250,-0.000178438,-0.000281938
1592533118258,2020-06-19T12.18.38.258,38.700,-0.000131813,-0.000181750,-0.000278125
1592533118299,2020-06-19T12.18.38.299,38.741,-0.000131813,-0.000185000,-0.000271938
1592533118339,2020-06-19T12.18.38.339,38.781,-0.000130000,-0.000188625,-0.000262375
1592533118378,2020-06-19T12.18.38.378,38.820,-0.000132563,-0.000204188,-0.000247438
1592533118419,2020-06-19T12.18.38.419,38.861,-0.000136500,-0.000201250,-0.000229125
1592533118460,2020-06-19T12.18.38.460,38.902,-0.000141250,-0.000206313,-0.000211125
1592533118500,2020-06-19T12.18.38.500,38.942,-0.000145188,-0.000207438,-0.000202313
1592533118541,2020-06-19T12.18.38.541,38.983,-0.000149938,-0.000206000,-0.000196563
1592533118580,2020-06-19T12.18.38.580,39.022,-0.000149563,-0.000204875,-0.000192375
1592533118621,2020-06-19T12.18.38.621,39.063,-0.000149938,-0.000203813,-0.000192438
1592533118661,2020-06-19T12.18.38.661,39.103,-0.000152125,-0.000206313,-0.000190125
1592533118702,2020-06-19T12.18.38.702,39.144,-0.000150313,-0.000207063,-0.000189313
1592533118741,2020-06-19T12.18.38.741,39.183,-0.000144500,-0.000206688,-0.000183563
1592533118782,2020-06-19T12.18.38.782,39.224,-0.000141250,-0.000210688,-0.000178250
1592533118822,2020-06-19T12.18.38.822,39.264,-0.000143375,-0.000211438,-0.000186250
1592533118863,2020-06-19T12.18.38.863,39.305,-0.000146313,-0.000212125,-0.000187813
1592533118903,2020-06-19T12.18.38.903,39.345,-0.000148125,-0.000208125,-0.000185875
1592533118944,2020-06-19T12.18.38.944,39.386,-0.000145938,-0.000206313,-0.000195063
1592533118983,2020-06-19T12.18.38.983,39.425,-0.000148125,-0.000205250,-0.000202000
1592533119024,2020-06-19T12.18.39.024,39.466,-0.000149938,-0.000206313,-0.000203500
1592533119064,2020-06-19T12.18.39.064,39.506,-0.000151375,-0.000206688,-0.000201938
1592533119105,2020-06-19T12.18.39.105,39.547,-0.000149188,-0.000205250,-0.000202688
1592533119144,2020-06-19T12.18.39.144,39.586,-0.000151375,-0.000206688,-0.000200000
1592533119185,2020-06-19T12.18.39.185,39.627,-0.000152063,-0.000205250,-0.000199250
1592533119225,2020-06-19T12.18.39.225,39.667,-0.000149938,-0.000205250,-0.000198500
1592533119266,2020-06-19T12.18.39.266,39.708,-0.000151750,-0.000207438,-0.000194688
1592533119305,2020-06-19T12.18.39.305,39.747,-0.000145938,-0.000207063,-0.000186688
1592533119346,2020-06-19T12.18.39.346,39.788,-0.000139813,-0.000206688,-0.000178625
1592533119387,2020-06-19T12.18.39.387,39.829,-0.000141938,-0.000206688,-0.000176000
1592533119427,2020-06-19T12.18.39.427,39.869,-0.000140500,-0.000206688,-0.000176750
1592533119468,2020-06-19T12.18.39.468,39.910,-0.000142313,-0.000207063,-0.000177875
1592533119508,2020-06-19T12.18.39.508,39.950,-0.000140500,-0.000208188,-0.000179063
1592533119549,2020-06-19T12.18.39.549,39.991,-0.000138000,-0.000208500,-0.000181750
1592533119588,2020-06-19T12.18.39.588,40.030,-0.000139813,-0.000208188,-0.000189000
1592533119629,2020-06-19T12.18.39.629,40.071,-0.000140500,-0.000207813,-0.000204313
1592533119669,2020-06-19T12.18.39.669,40.111,-0.000141938,-0.000204188,-0.000233750
1592533119710,2020-06-19T12.18.39.710,40.152,-0.000141938,-0.000192250,-0.000264313
1592533119749,2020-06-19T12.18.39.749,40.191,-0.000141250,-0.000186813,-0.000278188
1592533119790,2020-06-19T12.18.39.790,40.232,-0.000139063,-0.000184625,-0.000278938
1592533119830,2020-06-19T12.18.39.830,40.272,-0.000134750,-0.000183188,-0.000275500
1592533119871,2020-06-19T12.18.39.871,40.313,-0.000131438,-0.000182438,-0.000272063
1592533119910,2020-06-19T12.18.39.910,40.352,-0.000130000,-0.000182438,-0.000267750
1592533119951,2020-06-19T12.18.39.951,40.393,-0.000130375,-0.000180250,-0.000270438
1592533119991,2020-06-19T12.18.39.991,40.433,-0.000133250,-0.000181000,-0.000275875
1592533120032,2020-06-19T12.18.40.032,40.474,-0.000134750,-0.000180250,-0.000277000
1592533120071,2020-06-19T12.18.40.071,40.513,-0.000132563,-0.000178813,-0.000276625
1592533120113,2020-06-19T12.18.40.113,40.555,-0.000132563,-0.000178438,-0.000276563
1592533120152,2020-06-19T12.18.40.152,40.594,-0.000132188,-0.000179188,-0.000277750
1592533120193,2020-06-19T12.18.40.193,40.635,-0.000131438,-0.000179938,-0.000278938
1592533120233,2020-06-19T12.18.40.233,40.675,-0.000132188,-0.000175938,-0.000277750
1592533120274,2020-06-19T12.18.40.274,40.716,-0.000131438,-0.000178125,-0.000277000
1592533120315,2020-06-19T12.18.40.315,40.757,-0.000132563,-0.000182438,-0.000277313
1592533120354,2020-06-19T12.18.40.354,40.796,-0.000134688,-0.000183875,-0.000276938
1592533120395,2020-06-19T12.18.40.395,40.837,-0.000131438,-0.000178813,-0.000277750
1592533120435,2020-06-19T12.18.40.435,40.877,-0.000133250,-0.000178813,-0.000278063
1592533120476,2020-06-19T12.18.40.476,40.918,-0.000131813,-0.000178813,-0.000278188
1592533120515,2020-06-19T12.18.40.515,40.957,-0.000132938,-0.000179188,-0.000277375
1592533120556,2020-06-19T12.18.40.556,40.998,-0.000133250,-0.000179188,-0.000276625
1592533120596,2020-06-19T12.18.40.596,41.038,-0.000131125,-0.000180625,-0.000276188
1592533120637,2020-06-19T12.18.40.637,41.079,-0.000132938,-0.000180625,-0.000277750
1592533120676,2020-06-19T12.18.40.676,41.118,-0.000133625,-0.000179938,-0.000276188
1592533120717,2020-06-19T12.18.40.717,41.159,-0.000135438,-0.000179188,-0.000276250
1592533120757,2020-06-19T12.18.40.757,41.199,-0.000132188,-0.000180625,-0.000277375
1592533120798,2020-06-19T12.18.40.798,41.240,-0.000132188,-0.000179563,-0.000277000
1592533120838,2020-06-19T12.18.40.838,41.280,-0.000131813,-0.000179563,-0.000278188
1592533120879,2020-06-19T12.18.40.879,41.321,-0.000132563,-0.000180625,-0.000278188
1592533120918,2020-06-19T12.18.40.918,41.360,-0.000132188,-0.000181000,-0.000276625
1592533120959,2020-06-19T12.18.40.959,41.401,-0.000133625,-0.000179188,-0.000277000
1592533120999,2020-06-19T12.18.40.999,41.441,-0.000134375,-0.000179563,-0.000275813
1592533121040,2020-06-19T12.18.41.040,41.482,-0.000132188,-0.000180250,-0.000276625
1592533121081,2020-06-19T12.18.41.081,41.523,-0.000132563,-0.000178125,-0.000277000
1592533121120,2020-06-19T12.18.41.120,41.562,-0.000133250,-0.000178813,-0.000277000
1592533121161,2020-06-19T12.18.41.161,41.603,-0.000132938,-0.000179938,-0.000276625
1592533121201,2020-06-19T12.18.41.201,41.643,-0.000134688,-0.000178813,-0.000277750
1592533121242,2020-06-19T12.18.41.242,41.684,-0.000134750,-0.000178813,-0.000276688
1592533121281,2020-06-19T12.18.41.281,41.723,-0.000131438,-0.000177375,-0.000276688
1592533121322,2020-06-19T12.18.41.322,41.764,-0.000132563,-0.000191500,-0.000278938
1592533121362,2020-06-19T12.18.41.362,41.804,-0.000133625,-0.000179188,-0.000277750
1592533121403,2020-06-19T12.18.41.403,41.845,-0.000132188,-0.000179563,-0.000275875
1592533121443,2020-06-19T12.18.41.443,41.885,-0.000132938,-0.000178813,-0.000277375
1592533121484,2020-06-19T12.18.41.484,41.926,-0.000133250,-0.000178813,-0.000276625
1592533121523,2020-06-19T12.18.41.523,41.965,-0.000132563,-0.000180625,-0.000277375
1592533121564,2020-06-19T12.18.41.564,42.006,-0.000131125,-0.000179563,-0.000276250
1592533121604,2020-06-19T12.18.41.604,42.046,-0.000132563,-0.000179188,-0.000277000
1592533121645,2020-06-19T12.18.41.645,42.087,-0.000132938,-0.000179938,-0.000275938
1592533121684,2020-06-19T12.18.41.684,42.126,-0.000133250,-0.000181000,-0.000276625
1592533121725,2020-06-19T12.18.41.725,42.167,-0.000132938,-0.000182813,-0.000276250
1592533121765,2020-06-19T12.18.41.765,42.207,-0.000132188,-0.000179938,-0.000276250
1592533121806,2020-06-19T12.18.41.806,42.248,-0.000133250,-0.000181750,-0.000276625
1592533121845,2020-06-19T12.18.41.845,42.287,-0.000132188,-0.000182813,-0.000277375
1592533121886,2020-06-19T12.18.41.886,42.328,-0.000133625,-0.000180625,-0.000276313
1592533121926,2020-06-19T12.18.41.926,42.368,-0.000133625,-0.000177750,-0.000277375
1592533121967,2020-06-19T12.18.41.967,42.409,-0.000132563,-0.000179938,-0.000276625
1592533122008,2020-06-19T12.18.42.008,42.450,-0.000133625,-0.000179188,-0.000276625
1592533122048,2020-06-19T12.18.42.048,42.490,-0.000132563,-0.000179188,-0.000277750
1592533122089,2020-06-19T12.18.42.089,42.531,-0.000133625,-0.000178813,-0.000276625
1592533122128,2020-06-19T12.18.42.128,42.570,-0.000132938,-0.000179188,-0.000277000
1592533122169,2020-06-19T12.18.42.169,42.611,-0.000132938,-0.000179563,-0.000277000
1592533122209,2020-06-19T12.18.42.209,42.651,-0.000132563,-0.000179563,-0.000276625
1592533122250,2020-06-19T12.18.42.250,42.692,-0.000133250,-0.000178438,-0.000277375
1592533122289,2020-06-19T12.18.42.289,42.731,-0.000132938,-0.000179188,-0.000276313
1592533122330,2020-06-19T12.18.42.330,42.772,-0.000131813,-0.000178125,-0.000276625
1592533122370,2020-06-19T12.18.42.370,42.812,-0.000131813,-0.000179563,-0.000276625
1592533122411,2020-06-19T12.18.42.411,42.853,-0.000133250,-0.000178500,-0.000277438
1592533122450,2020-06-19T12.18.42.450,42.892,-0.000133250,-0.000178438,-0.000277750
1592533122491,2020-06-19T12.18.42.491,42.933,-0.000132563,-0.000179563,-0.000277500
1592533122531,2020-06-19T12.18.42.531,42.973,-0.000131438,-0.000177750,-0.000277875
1592533122572,2020-06-19T12.18.42.572,43.014,-0.000131813,-0.000178500,-0.000277125
1592533122612,2020-06-19T12.18.42.612,43.054,-0.000132563,-0.000179188,-0.000277500
1592533122653,2020-06-19T12.18.42.653,43.095,-0.000132188,-0.000177000,-0.000277375
1592533122692,2020-06-19T12.18.42.692,43.134,-0.000132563,-0.000177750,-0.000277063
1592533122733,2020-06-19T12.18.42.733,43.175,-0.000132188,-0.000179188,-0.000277875
1592533122774,2020-06-19T12.18.42.774,43.216,-0.000133625,-0.000178813,-0.000277438
1592533122814,2020-06-19T12.18.42.814,43.256,-0.000132188,-0.000179188,-0.000276375
1592533122855,2020-06-19T12.18.42.855,43.297,-0.000134375,-0.000179563,-0.000277063
1592533122894,2020-06-19T12.18.42.894,43.336,-0.000133250,-0.000180313,-0.000278625
1592533122935,2020-06-19T12.18.42.935,43.377,-0.000131813,-0.000178500,-0.000277063
1592533122975,2020-06-19T12.18.42.975,43.417,-0.000133625,-0.000179938,-0.000277750
1592533123016,2020-06-19T12.18.43.016,43.458,-0.000132938,-0.000182438,-0.000277063
1592533123055,2020-06-19T12.18.43.055,43.497,-0.000134000,-0.000180625,-0.000277875
1592533123096,2020-06-19T12.18.43.096,43.538,-0.000132938,-0.000178125,-0.000277438
1592533123136,2020-06-19T12.18.43.136,43.578,-0.000134375,-0.000177750,-0.000277000
1592533123177,2020-06-19T12.18.43.177,43.619,-0.000133625,-0.000181000,-0.000276625
1592533123217,2020-06-19T12.18.43.217,43.659,-0.000132563,-0.000179188,-0.000277750
1592533123258,2020-06-19T12.18.43.258,43.700,-0.000134375,-0.000178125,-0.000277063
1592533123297,2020-06-19T12.18.43.297,43.739,-0.000131813,-0.000177000,-0.000277000
1592533123338,2020-06-19T12.18.43.338,43.780,-0.000132938,-0.000186438,-0.000276625
1592533123378,2020-06-19T12.18.43.378,43.820,-0.000133250,-0.000181750,-0.000277375
1592533123419,2020-06-19T12.18.43.419,43.861,-0.000132188,-0.000182438,-0.000278250
1592533123458,2020-06-19T12.18.43.458,43.900,-0.000133250,-0.000178813,-0.000277813
1592533123499,2020-06-19T12.18.43.499,43.941,-0.000134375,-0.000176313,-0.000277438
1592533123540,2020-06-19T12.18.43.540,43.982,-0.000132188,-0.000179938,-0.000277063
1592533123580,2020-06-19T12.18.43.580,44.022,-0.000133250,-0.000177375,-0.000278188
1592533123621,2020-06-19T12.18.43.621,44.063,-0.000132563,-0.000177750,-0.000277125
1592533123660,2020-06-19T12.18.43.660,44.102,-0.000132188,-0.000178813,-0.000276750
1592533123701,2020-06-19T12.18.43.701,44.143,-0.000131813,-0.000178438,-0.000277750
1592533123741,2020-06-19T12.18.43.741,44.183,-0.000134375,-0.000178125,-0.000276688
1592533123782,2020-06-19T12.18.43.782,44.224,-0.000132938,-0.000178125,-0.000277375
